loan_id,risk_band,predicted_default_proba,proba_pctile_in_band,principal,loan_type_clean,state
L49800-321219,Low,0.09806768331330605,0.9976647444495129,43868.31,credit_line,ME
L97964-248855,Low,0.09805130935068233,0.9976579361242928,70877.02,small_business,DE
L27954-953073,Low,0.09804476285576452,0.9976511277990727,74271.9,credit_line,CT
L57896-839626,Low,0.09804167555098864,0.9976443194738527,46230.26,home_equity,WA
L67146-712767,Low,0.09803238415107669,0.9976375111486325,69990.74,home_equity,GA
L26336-681188,Low,0.09803050967214641,0.9976307028234125,69893.07,home_equity,NY
L49834-825488,Low,0.0980283652772448,0.9976238944981924,59967.44,unknown,OR
L48445-340970,Low,0.09802809382389378,0.9976170861729723,51895.68,credit_line,OK
L86412-754147,Low,0.09802677962807912,0.9976102778477522,70051.54,home_equity,AS
L21562-468210,Low,0.09802491821702676,0.9976000653599221,82358.62,credit_line,TN
L21562-468210,Low,0.09802491821702676,0.9976000653599221,82358.62,credit_line,TN
L28805-316511,Low,0.09802256388400281,0.997589852872092,77732.17,credit_line,WA
L74360-322697,Low,0.09800853626958818,0.997583044546872,49844.99,home_equity,NJ
L6830-111223,Low,0.0980060911875023,0.9975762362216518,53630.81,credit_line,TX
L25598-109978,Low,0.09799677801018217,0.9975694278964318,88488.37,credit_line,AS
L10925-406024,Low,0.0979916735868531,0.9975626195712117,58701.07,credit_line,MA
L84546-647340,Low,0.09798765825423046,0.9975558112459916,67978.25,home_equity,NV
L5963-106770,Low,0.09798676940688023,0.9975490029207715,58439.55,home_equity,NC
L5231-203738,Low,0.09798597207844642,0.9975421945955515,73333.75,auto,NJ
L41266-596850,Low,0.09798363502299975,0.9975353862703313,0.0,credit_line,MP
L11035-40232,Low,0.0979768451024759,0.9975285779451113,51843.43,auto,NE
L40147-108643,Low,0.09797215535641024,0.9975217696198913,62919.31,home_equity,CA
L93223-691400,Low,0.09797173009480487,0.9975149612946711,78126.67,home_equity,MS
L64403-884184,Low,0.0979709771527252,0.9975081529694511,56942.25,home_equity,IN
L39713-660854,Low,0.09796086272140844,0.997501344644231,74688.18,credit_line,FL
L48867-729602,Low,0.09795072182718043,0.9974945363190109,46782.43,home_equity,AK
L79590-233807,Low,0.09794977915068075,0.9974877279937908,76454.7,credit_line, IN
L45058-862113,Low,0.09794449025835768,0.9974809196685708,71360.62,home_equity,WI
L90874-767455,Low,0.09794333780074642,0.9974741113433506,78876.15,credit_line,WY
L61817-64396,Low,0.09794274269516182,0.9974673030181306,56790.45,home_equity,FM
L85295-304874,Low,0.0979426447242874,0.9974604946929105,81447.13,home_equity,NC
L54058-213697,Low,0.09793891546486626,0.9974536863676904,54342.83,credit_line,IN
L70741-129879,Low,0.09791031397636217,0.9974468780424703,74134.77,small_business,AZ
L58792-395723,Low,0.09790280535058676,0.9974400697172503,77895.72,home_equity,NC
L6543-90108,Low,0.09789802029173572,0.9974332613920301,89350.26,credit_line,TX
L32039-915089,Low,0.09789748286482826,0.9974264530668101,69622.6,credit_line,HI
L9997-299866,Low,0.09789130711796613,0.9974196447415901,69337.43,credit_line,KY
L40583-239800,Low,0.09788648899115872,0.9974128364163699,53192.14,home_equity,RI
L96051-47127,Low,0.09788237107145284,0.9974060280911499,52426.06,home_equity,AK
L86559-578800,Low,0.09788174726278764,0.9973992197659298,73609.05,home_equity,WI
L36238-46830,Low,0.09787823129944777,0.9973924114407097,53470.49,credit_line,ID
L84576-390830,Low,0.09787694411736661,0.9973856031154896,63073.94,credit_line,DE
L39362-341628,Low,0.09787509208577916,0.9973787947902696,62079.55,home_equity,MP
L18029-588925,Low,0.09787466268179713,0.9973719864650494,72179.07,credit_line,AR
L38026-499768,Low,0.09787323386010487,0.9973651781398294,52287.32,credit_line,FM
L90888-48425,Low,0.09787110510536712,0.9973583698146093,85993.54,home_equity,AS
L49043-642355,Low,0.09787043699547074,0.9973515614893892,46080.91,auto,IA
L47552-29403,Low,0.09787010391895555,0.9973447531641692,51275.58,home_equity,DE
L18119-350406,Low,0.09786669508308264,0.9973379448389491,57813.06,home_equity,ME
L19066-600944,Low,0.09785530068240748,0.997331136513729,85016.14,credit_line,KY
L89450-390477,Low,0.09785440138264226,0.9973243281885089,54743.83,credit_line,NM
L2034-716651,Low,0.09785100290522321,0.9973175198632889,82652.0,credit_line,WA
L94676-598523,Low,0.0978454989467634,0.9973107115380687,59252.92,credit_line,GU
L32802-885179,Low,0.0978390038081944,0.9973039032128487,72038.74,credit_line,ND
L59137-558911,Low,0.0978389910095109,0.9972970948876286,54759.26,small_business,GU
L787-538356,Low,0.09783472968315732,0.9972902865624085,52766.21,auto,TN
L31834-649230,Low,0.09782928071418011,0.9972834782371884,55248.78,small_business,GU
L51187-416827,Low,0.09782591322047647,0.9972766699119684,70160.82,home_equity,KY
L59222-974424,Low,0.0978051510745831,0.9972698615867482,69344.2,credit_line,TX
L28703-159253,Low,0.09779667811930974,0.9972630532615282,64617.51,home_equity,PW
L59312-890433,Low,0.09779606071685677,0.9972562449363082,58234.17,credit_line,SD
L50726-240746,Low,0.09778848756831925,0.997249436611088,77759.98,credit_line,NY
L90182-29881,Low,0.09778724612605429,0.997242628285868,62012.9,home_equity,PR
L817-251208,Low,0.0977777750248309,0.9972358199606479,73066.88,small_business,LA
L13653-191976,Low,0.09777485195975627,0.9972290116354278,78718.31,auto,NY
L41089-559104,Low,0.0977716407556174,0.9972222033102077,70927.78,small_business,DC
L88490-530404,Low,0.09775905584223915,0.9972153949849877,85962.29,credit_line,PW
L81628-867893,Low,0.09775648923926208,0.9972085866597675,82198.14,home_equity,ID
L53500-338558,Low,0.09775493782127574,0.9972017783345475,54483.25,home_equity,GA
L83278-808532,Low,0.09773577973706514,0.9971949700093274,59310.92,credit_line,AL
L36673-932604,Low,0.09772982318723894,0.9971881616841073,71042.96,small_business,IA
L86455-975012,Low,0.09772796800327388,0.9971813533588872,70795.18,home_equity,AK
L62264-139784,Low,0.09772679671775297,0.9971745450336672,59587.61,home_equity,FL
L15623-211404,Low,0.09772315988492672,0.997167736708447,70506.25,credit_line,ME
L34813-721244,Low,0.09771880326864607,0.997160928383227,64533.45,credit_line,ME
L39717-903666,Low,0.09771524880006885,0.997154120058007,73523.75,credit_line, IL
L20143-18176,Low,0.09771037242537275,0.9971473117327868,73943.96,credit_line,TN
L11415-150522,Low,0.09770474973534035,0.9971405034075668,89051.45,credit_line,WY
L29368-244760,Low,0.09770255853340902,0.9971336950823467,71212.43,credit_line,FL
L15206-552763,Low,0.09769414994144729,0.9971268867571266,71758.46,small_business,FM
L13419-814387,Low,0.09769358465541172,0.9971200784319065,67706.28,small_business,AS
L51286-865993,Low,0.09768898607964097,0.9971132701066865,43481.37,home_equity,IA
L42940-977202,Low,0.09766381233895807,0.9971064617814663,72617.16,small_business,IA
L60617-466941,Low,0.09766339536522851,0.9970996534562463,71204.88,small_business,ME
L53510-491037,Low,0.09766284509145388,0.9970928451310263,47364.4,home_equity,NH
L37836-312784,Low,0.09766087951376673,0.9970860368058061,62950.54,home_equity,AS
L18776-116850,Low,0.09764773112784807,0.997079228480586,69304.07,home_equity,ID
L20549-439742,Low,0.09764354973120927,0.997072420155366,55319.57,credit_line,MN
L41671-148335,Low,0.0976351497850068,0.9970656118301459,63095.57,student,TX
L20892-407288,Low,0.09762502534773297,0.9970588035049258,58679.77,home_equity,LA
L48996-724309,Low,0.09761734204939408,0.9970519951797058,69744.76,credit_line,RI
L47767-93557,Low,0.09761291290983456,0.9970451868544856,71448.41,home_equity,IL
L8876-989560,Low,0.09760610577483227,0.9970383785292656,55844.43,credit_line,GU
L69486-503685,Low,0.09759674955878825,0.9970315702040455,76010.1,credit_line,AL
L74556-910379,Low,0.09759553297908216,0.9970247618788254,57874.86,small_business,CO
L39208-710691,Low,0.09759277389489208,0.9970179535536053,69634.93,home_equity,CO
L42420-359886,Low,0.09759056441105636,0.9970111452283853,55229.53,home_equity,NY
L83058-353653,Low,0.09757586731973329,0.9970043369031651,77905.58,home_equity,VA
L45494-611835,Low,0.09757483932973537,0.9969975285779451,63910.95,credit_line,SD
L77311-990494,Low,0.09757370868486163,0.9969907202527251,70863.34,home_equity,PW
L39564-292433,Low,0.09757135434370681,0.9969839119275049,55092.69,auto,GA
L45296-49644,Low,0.09756315393364046,0.9969771036022849,81227.49,credit_line,MH
L96285-903302,Low,0.09755979780697452,0.9969702952770648,64323.44,credit_line,Ia
L38005-349839,Low,0.0975558150345069,0.9969634869518447,75928.01,credit_line,DE
L21319-639858,Low,0.09755326219197617,0.9969532744640146,68908.9,credit_line,CT
L21319-639858,Low,0.09755326219197617,0.9969532744640146,68908.9,credit_line,CT
L41778-599651,Low,0.09755194804529416,0.9969430619761844,53736.24,home_equity,MS
L92220-669475,Low,0.09754721867379013,0.9969362536509644,68170.1,credit_line,MI
L61042-39598,Low,0.09754537936821021,0.9969294453257443,78864.8,credit_line,VT
L36298-558337,Low,0.09753860943518744,0.9969226370005242,67815.11,credit_line,WY
L3624-615491,Low,0.09753804247025048,0.9969158286753041,71587.26,home_equity,DE
L86589-55727,Low,0.09753230787024497,0.9969090203500841,66994.78,credit_line,WY
L92769-117497,Low,0.09752331649472483,0.996902212024864,59107.88,home_equity,IN
L55771-634161,Low,0.09752268476001918,0.9968954036996439,91216.94,home_equity,ME
L7338-863226,Low,0.09752040034554073,0.9968885953744239,62956.89,home_equity,CT
L99509-182403,Low,0.09751744454577786,0.9968817870492037,78926.98,home_equity,WI
L31660-437260,Low,0.09751734823106245,0.9968749787239837,70284.18,home_equity,NC
L4958-910700,Low,0.0975031781655089,0.9968681703987636,53317.9,credit_line,ND
L92400-305556,Low,0.0974971295468986,0.9968613620735435,62169.2,credit_line,NY
L46570-263694,Low,0.09748432471709725,0.9968545537483234,69762.12,small_business,NV
L39321-649619,Low,0.09748259314144385,0.9968477454231034,53022.22,credit_line,OK 
L5758-837400,Low,0.09745860387521807,0.9968409370978832,77135.38,home_equity,nm
L51986-745818,Low,0.09744824403122866,0.9968341287726632,86593.22,unknown,CA
L81800-858241,Low,0.09744627403313742,0.9968273204474432,74273.64,small_business,VT
L49026-35141,Low,0.0974441930812422,0.996820512122223,81157.34,home_equity,PR
L11059-865107,Low,0.09744073299777636,0.996813703797003,68147.36,credit_line,NH
L82170-756620,Low,0.09744061075817008,0.9968068954717829,46790.15,credit_line,VT
L74035-467499,Low,0.09743365365751566,0.9968000871465628,86094.39,credit_line,KY
L71316-462615,Low,0.0974216534340949,0.9967932788213427,78032.67,credit_line,MN
L35381-47236,Low,0.09742107653168397,0.9967864704961227,44633.67,credit_line,NM
L84469-858104,Low,0.09741145091473015,0.9967796621709025,46346.6,home_equity,OR
L10881-830448,Low,0.09740964792189713,0.9967728538456825,90382.5,home_equity,DC
L10682-493428,Low,0.09740735305962935,0.9967660455204624,70725.67,credit_line,WY
L12373-434427,Low,0.09740216028016867,0.9967592371952423,69754.09,credit_line,LA
L52131-116552,Low,0.0973938433573322,0.9967524288700222,69161.65,home_equity,AR
L44864-764126,Low,0.09738871178418146,0.9967456205448022,63976.31,credit_line,DE
L24653-784180,Low,0.09738265134124821,0.9967388122195822,67682.46,home_equity,ID
L79217-771204,Low,0.09737966189332617,0.996732003894362,61159.18,home_equity,IL
L52488-162201,Low,0.09737416803854212,0.996725195569142,60764.53,credit_line,AR
L70377-585807,Low,0.09736976924722233,0.9967183872439219,67886.97,auto,AR
L59553-553108,Low,0.09736144853023701,0.9967115789187018,77896.96,home_equity,ME 
L85388-281098,Low,0.09736031611573762,0.9967047705934817,65516.71,credit_line,ME
L10609-971016,Low,0.09735399086193654,0.9966979622682617,83553.6,small_business,TN
L47575-69566,Low,0.09733802918735016,0.9966911539430415,79789.3,home_equity,CO
L51626-885495,Low,0.09733695302861384,0.9966843456178215,74808.84,auto,OH
L38397-319233,Low,0.09732556734827368,0.9966775372926014,73790.09,credit_line,TX
L22137-406738,Low,0.09732518409926172,0.9966707289673813,67117.44,unknown,AR
L33131-442373,Low,0.0973218501238132,0.9966639206421612,70147.22,home_equity,MP
L90567-105714,Low,0.09732054202928671,0.9966571123169412,80061.05,home_equity,AR
L81608-522280,Low,0.09731617926068123,0.996650303991721,73065.84,home_equity,VA 
L10949-689868,Low,0.09730785751034934,0.996643495666501,66516.44,auto,KS
L53713-215195,Low,0.09729897869537148,0.996636687341281,71151.07,small_business,SD
L46866-782309,Low,0.0972888433446326,0.9966298790160608,63384.91,home_equity,AZ
L75434-211842,Low,0.0972867917700173,0.9966230706908408,65925.43,home_equity,OR
L14560-24869,Low,0.09727919132843589,0.9966162623656207,72207.7,credit_line,GA
L74800-627578,Low,0.09727096831582481,0.9966094540404006,76406.39,credit_line,OK
L37476-123877,Low,0.09727014694203193,0.9966026457151805,80591.91,home_equity,NE
L80599-856966,Low,0.09725878785170057,0.9965958373899605,63384.55,small_business,OH
L2209-615458,Low,0.09724117820670132,0.9965890290647403,87469.8,auto,MS
L59923-505431,Low,0.0972198227520137,0.9965788165769103,65689.05,small_business, CO
L59923-505431,Low,0.0972198227520137,0.9965788165769103,65689.05,small_business, CO
L74418-137976,Low,0.09721116851251008,0.9965686040890801,0.0,home_equity,VT
L42496-322171,Low,0.09720593436162993,0.9965617957638601,42741.24,credit_line,ME
L84973-126459,Low,0.09720517962558174,0.99655498743864,61292.18,home_equity,KY
L61526-744647,Low,0.09719182896558413,0.9965481791134199,48227.74,credit_line,
L67647-306483,Low,0.09719010410456158,0.9965379666255898,61586.72,credit_line,AR
L67647-306483,Low,0.09719010410456158,0.9965379666255898,61586.72,credit_line,AR
L16844-717129,Low,0.09717977958767826,0.9965277541377596,73480.49,auto,WY
L85166-409255,Low,0.09717934958696396,0.9965209458125396,82965.19,credit_line,WY
L34924-224575,Low,0.09717878102144803,0.9965141374873195,54039.64,credit_line,NE
L65263-599000,Low,0.09715288706043383,0.9965073291620994,71723.49,home_equity,CO
L60948-97611,Low,0.09713965702257717,0.9965005208368793,82802.22,home_equity,LA
L56936-312536,Low,0.097127758015455,0.9964937125116593,84139.08,home_equity,IN
L15955-220681,Low,0.0970971809488219,0.9964869041864391,67236.39,auto,WV
L85329-871622,Low,0.09709193339677681,0.9964800958612191,60856.41,credit_line,TN
L70563-168695,Low,0.09708495698014814,0.9964732875359991,71464.73,credit_line,PR
L5343-707584,Low,0.09707082762055158,0.9964664792107789,60324.5,small_business,SD
L9518-47464,Low,0.09706085896908778,0.9964596708855589,86020.09,home_equity,MS
L63961-163335,Low,0.09705903539422701,0.9964528625603388,85407.49,credit_line,AK
L88868-998532,Low,0.09705526250729195,0.9964460542351187,67657.46,credit_line,SD
L38012-655397,Low,0.09705480191742477,0.9964392459098986,62867.25,home_equity,NV
L84789-96047,Low,0.09705016211495103,0.9964324375846786,74200.77,credit_line,MD
L20688-409352,Low,0.09704752449182712,0.9964256292594584,74680.62,unknown,NH
L3123-799875,Low,0.09704255075650103,0.9964188209342384,90623.28,credit_line,AZ
L57119-492183,Low,0.0970335182253895,0.9964120126090183,75234.96,auto,AS
L56186-164603,Low,0.09703069087956916,0.9964052042837982,64690.1,credit_line,
L85764-737748,Low,0.09701611560952408,0.9963983959585782,90017.05,home_equity,GU
L63096-86692,Low,0.09701576990111509,0.9963915876333581,52574.75,home_equity,SC
L6477-179147,Low,0.09701486656648434,0.996384779308138,48138.76,home_equity,GU
L66776-373432,Low,0.09700647573075807,0.9963779709829179,113258.08,home_equity,DC
L19226-110039,Low,0.09700171939257884,0.9963711626576979,77604.6,small_business,FL
L20797-14944,Low,0.0969950114668866,0.9963643543324777,55664.1,credit_line,GU
L72404-20479,Low,0.09698565908857251,0.9963575460072577,58268.98,home_equity,GU
L94796-260571,Low,0.09697768305342272,0.9963507376820376,72090.55,credit_line,LA
L65703-392067,Low,0.09696552171108458,0.9963439293568175,62158.52,credit_line,CT
L66025-808333,Low,0.09696268476688052,0.9963337168689874,37464.65,home_equity,NM
L66025-808333,Low,0.09696268476688052,0.9963337168689874,37464.65,home_equity,NM
L67460-828643,Low,0.0969563502651562,0.9963235043811572,58075.74,home_equity,PW
L51097-534370,Low,0.09694776309723013,0.9963166960559372,77880.65,credit_line,CA
L77817-915659,Low,0.09694646557756048,0.9963098877307172,58706.2,credit_line,UT
L82020-145128,Low,0.09694642058467799,0.996303079405497,71305.29,credit_line,MA
L12107-115283,Low,0.09694367754634582,0.996296271080277,69435.96,small_business,MT
L98640-355232,Low,0.09693546451493588,0.9962894627550569,30999.08,credit_line,MP
L50329-287191,Low,0.09693327651181631,0.9962826544298368,73359.16,credit_line, PR
L57600-841109,Low,0.09691429317457737,0.9962758461046167,75949.23,home_equity,MT
L67848-141319,Low,0.09690688640548988,0.9962690377793967,59617.04,home_equity,ID
L42392-835332,Low,0.09690641225817345,0.9962622294541765,56717.56,credit_line,OH
L67179-847188,Low,0.09690350294798718,0.9962554211289565,71936.5,credit_line,RI
L71619-641370,Low,0.09690191685011226,0.9962486128037364,62588.05,home_equity,MN
L2871-223274,Low,0.09690026376090641,0.9962418044785163,77730.64,home_equity,ma
L62944-252023,Low,0.09689550975223836,0.9962349961532962,90342.66,credit_line,GA
L18361-440771,Low,0.09689485381915698,0.9962281878280762,75677.51,home_equity,MA
L54940-152006,Low,0.09689372149851729,0.996221379502856,41579.38,home_equity,FM
L74282-890084,Low,0.09688639288520409,0.996214571177636,72059.61,home_equity, DC
L8254-130948,Low,0.09688493132854797,0.996207762852416,63750.2,credit_line,NE
L39668-356377,Low,0.0968794444515791,0.9962009545271958,58965.61,home_equity,HI
L66826-164750,Low,0.09687342545655495,0.9961941462019758,73219.38,auto,PR
L57245-79774,Low,0.09686856500290514,0.9961873378767557,54366.53,home_equity,SC
L48736-408384,Low,0.09686005045401952,0.9961805295515356,76523.89,credit_line,AS
